Author	Sentence
Luke	If thou therefore wilt worship me, all shall be thine.
Luke	And Jesus answered and said unto him, Get thee behind me, Satan: for it is written, Thou shalt worship the Lord thy God, and him only shalt thou serve.
Luke	And he brought him to Jerusalem, and set him on a pinnacle of the temple, and said unto him, If thou be the Son of God, cast thyself down from hence:
Luke	For it is written, He shall give his angels charge over thee, to keep thee:
Luke	And in [their] hands they shall bear thee up, lest at any time thou dash thy foot against a stone.
Luke	And Jesus answering said unto him, It is said, Thou shalt not tempt the Lord thy God.
Luke	And when the devil had ended all the temptation, he departed from him for a season.
Luke	And Jesus returned in the power of the Spirit into Galilee: and there went out a fame of him through all the region round about.
Luke	And he taught in their synagogues, being glorified of all.
Luke	And he came to Nazareth, where he had been brought up: and, as his custom was, he went into the synagogue on the sabbath day, and stood up for to read.
Luke	And there was delivered unto him the book of the prophet Esaias.
Luke	And when he had opened the book, he found the place where it was written,
Luke	The Spirit of the Lord [is] upon me, because he hath anointed me to preach the gospel to the poor; he hath sent me to heal the brokenhearted, to preach deliverance to the captives, and recovering of sight to the blind, to set at liberty them that are bruised,
Luke	To preach the acceptable year of the Lord.
Luke	And he closed the book, and he gave [it] again to the minister, and sat down.
Luke	And the eyes of all them that were in the synagogue were fastened on him.
Luke	And he began to say unto them, This day is this scripture fulfilled in your ears.
Luke	And all bare him witness, and wondered at the gracious words which proceeded out of his mouth.
Luke	And they said, Is not this Joseph’s son?
Luke	And he said unto them, Ye will surely say unto me this proverb, Physician, heal thyself: whatsoever we have heard done in Capernaum, do also here in thy country.
Luke	And he said, Verily I say unto you, No prophet is accepted in his own country.
Luke	But I tell you of a truth, many widows were in Israel in the days of Elias, when the heaven was shut up three years and six months, when great famine was throughout all the land;
Luke	But unto none of them was Elias sent, save unto Sarepta, [a city] of Sidon, unto a woman [that was] a widow.
Luke	And many lepers were in Israel in the time of Eliseus the prophet; and none of them was cleansed, saving Naaman the Syrian.
Luke	And all they in the synagogue, when they heard these things, were filled with wrath,
Luke	And rose up, and thrust him out of the city, and led him unto the brow of the hill whereon their city was built, that they might cast him down headlong.
Luke	But he passing through the midst of them went his way,
Luke	And came down to Capernaum, a city of Galilee, and taught them on the sabbath days.
Luke	And they were astonished at his doctrine: for his word was with power.
Luke	And in the synagogue there was a man, which had a spirit of an unclean devil, and cried out with a loud voice,
Luke	Saying, Let [us] alone; what have we to do with thee, [thou] Jesus of Nazareth?
Luke	art thou come to destroy us?
Luke	I know thee who thou art; the Holy One of God.
Luke	And Jesus rebuked him, saying, Hold thy peace, and come out of him.
Luke	And when the devil had thrown him in the midst, he came out of him, and hurt him not.
Luke	And they were all amazed, and spake among themselves, saying, What a word [is] this!
Luke	for with authority and power he commandeth the unclean spirits, and they come out.
Luke	And the fame of him went out into every place of the country round about.
Luke	And he arose out of the synagogue, and entered into Simon’s house.
Luke	And Simon’s wife’s mother was taken with a great fever; and they besought him for her.
Luke	And he stood over her, and rebuked the fever; and it left her: and immediately she arose and ministered unto them.
Luke	Now when the sun was setting, all they that had any sick with divers diseases brought them unto him; and he laid his hands on every one of them, and healed them.
Luke	And devils also came out of many, crying out, and saying, Thou art Christ the Son of God.
Luke	And he rebuking [them] suffered them not to speak: for they knew that he was Christ.
Luke	And when it was day, he departed and went into a desert place: and the people sought him, and came unto him, and stayed him, that he should not depart from them.
Luke	And he said unto them, I must preach the kingdom of God to other cities also: for therefore am I sent.
Luke	And he preached in the synagogues of Galilee.
Luke	And it came to pass, that, as the people pressed upon him to hear the word of God, he stood by the lake of Gennesaret,
Luke	And saw two ships standing by the lake: but the fishermen were gone out of them, and were washing [their] nets.
Luke	And he entered into one of the ships, which was Simon’s, and prayed him that he would thrust out a little from the land.
Luke	And he sat down, and taught the people out of the ship.
Luke	Now when he had left speaking, he said unto Simon, Launch out into the deep, and let down your nets for a draught.
Luke	And Simon answering said unto him, Master, we have toiled all the night, and have taken nothing: nevertheless at thy word I will let down the net.
Luke	And when they had this done, they inclosed a great multitude of fishes: and their net brake.
Luke	And they beckoned unto [their] partners, which were in the other ship, that they should come and help them.
Luke	And they came, and filled both the ships, so that they began to sink.
Luke	When Simon Peter saw [it], he fell down at Jesus’ knees, saying, Depart from me; for I am a sinful man, O Lord.
Luke	For he was astonished, and all that were with him, at the draught of the fishes which they had taken:
Luke	And so [was] also James, and John, the sons of Zebedee, which were partners with Simon.
Luke	And Jesus said unto Simon, Fear not; from henceforth thou shalt catch men.
