label	text	textid
Matthew	Heal the sick, cleanse the lepers, raise the dead, cast out devils: freely ye have received, freely give.	312
Matthew	Provide neither gold, nor silver, nor brass in your purses,	313
Matthew	Nor scrip for [your] journey, neither two coats, neither shoes, nor yet staves: for the workman is worthy of his meat.	314
Matthew	And into whatsoever city or town ye shall enter, inquire who in it is worthy; and there abide till ye go thence.	315
Matthew	And when ye come into an house, salute it.	316
Matthew	And if the house be worthy, let your peace come upon it: but if it be not worthy, let your peace return to you.	317
Matthew	And whosoever shall not receive you, nor hear your words, when ye depart out of that house or city, shake off the dust of your feet.	318
Matthew	Verily I say unto you, It shall be more tolerable for the land of Sodom and Gomorrha in the day of judgment, than for that city.	319
Matthew	Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves.	320
Matthew	But beware of men: for they will deliver you up to the councils, and they will scourge you in their synagogues;	321
Matthew	And ye shall be brought before governors and kings for my sake, for a testimony against them and the Gentiles.	322
Matthew	But when they deliver you up, take no thought how or what ye shall speak: for it shall be given you in that same hour what ye shall speak.	323
Matthew	For it is not ye that speak, but the Spirit of your Father which speaketh in you.	324
Matthew	And the brother shall deliver up the brother to death, and the father the child: and the children shall rise up against [their] parents, and cause them to be put to death.	325
Matthew	And ye shall be hated of all [men] for my name’s sake: but he that endureth to the end shall be saved.	326
Matthew	But when they persecute you in this city, flee ye into another: for verily I say unto you, Ye shall not have gone over the cities of Israel, till the Son of man be come.	327
Matthew	The disciple is not above [his] master, nor the servant above his lord.	328
Matthew	It is enough for the disciple that he be as his master, and the servant as his lord.	329
Matthew	If they have called the master of the house Beelzebub, how much more [shall they call] them of his household?	330
Matthew	Fear them not therefore: for there is nothing covered, that shall not be revealed; and hid, that shall not be known.	331
Matthew	What I tell you in darkness, [that] speak ye in light: and what ye hear in the ear, [that] preach ye upon the housetops.	332
Matthew	And fear not them which kill the body, but are not able to kill the soul: but rather fear him which is able to destroy both soul and body in hell.	333
Matthew	Are not two sparrows sold for a farthing?	334
Matthew	and one of them shall not fall on the ground without your Father.	335
Matthew	But the very hairs of your head are all numbered.	336
Matthew	Fear ye not therefore, ye are of more value than many sparrows.	337
Matthew	Whosoever therefore shall confess me before men, him will I confess also before my Father which is in heaven.	338
Matthew	But whosoever shall deny me before men, him will I also deny before my Father which is in heaven.	339
Matthew	Think not that I am come to send peace on earth: I came not to send peace, but a sword.	340
Matthew	For I am come to set a man at variance against his father, and the daughter against her mother, and the daughter in law against her mother in law.	341
Matthew	And a man’s foes [shall be] they of his own household.	342
Matthew	He that loveth father or mother more than me is not worthy of me: and he that loveth son or daughter more than me is not worthy of me.	343
Matthew	And he that taketh not his cross, and followeth after me, is not worthy of me.	344
Matthew	He that findeth his life shall lose it: and he that loseth his life for my sake shall find it.	345
Matthew	He that receiveth you receiveth me, and he that receiveth me receiveth him that sent me.	346
Matthew	He that receiveth a prophet in the name of a prophet shall receive a prophet’s reward; and he that receiveth a righteous man in the name of a righteous man shall receive a righteous man’s reward.	347
Matthew	And whosoever shall give to drink unto one of these little ones a cup of cold [water] only in the name of a disciple, verily I say unto you, he shall in no wise lose his reward.	348
Matthew	And it came to pass, when Jesus had made an end of commanding his twelve disciples, he departed thence to teach and to preach in their cities.	349
Matthew	Now when John had heard in the prison the works of Christ, he sent two of his disciples,	350
Matthew	And said unto him, Art thou he that should come, or do we look for another?	351
Matthew	Jesus answered and said unto them, Go and shew John again those things which ye do hear and see:	352
Matthew	The blind receive their sight, and the lame walk, the lepers are cleansed, and the deaf hear, the dead are raised up, and the poor have the gospel preached to them.	353
Matthew	And blessed is [he], whosoever shall not be offended in me.	354
Matthew	And as they departed, Jesus began to say unto the multitudes concerning John, What went ye out into the wilderness to see?	355
Matthew	A reed shaken with the wind?	356
Matthew	But what went ye out for to see?	357
Matthew	A man clothed in soft raiment?	358
Matthew	behold, they that wear soft [clothing] are in kings’ houses.	359
Matthew	But what went ye out for to see?	360
Matthew	A prophet?	361
Matthew	yea, I say unto you, and more than a prophet.	362
Matthew	For this is [he], of whom it is written, Behold, I send my messenger before thy face, which shall prepare thy way before thee.	363
Matthew	Verily I say unto you, Among them that are born of women there hath not risen a greater than John the Baptist: notwithstanding he that is least in the kingdom of heaven is greater than he.	364
Matthew	And from the days of John the Baptist until now the kingdom of heaven suffereth violence, and the violent take it by force.	365
Matthew	For all the prophets and the law prophesied until John.	366
Matthew	And if ye will receive [it], this is Elias, which was for to come.	367
Matthew	He that hath ears to hear, let him hear.	368
Matthew	But whereunto shall I liken this generation?	369
Matthew	It is like unto children sitting in the markets, and calling unto their fellows,	370
Matthew	And saying, We have piped unto you, and ye have not danced; we have mourned unto you, and ye have not lamented.	371
Matthew	For John came neither eating nor drinking, and they say, He hath a devil.	372
Matthew	The Son of man came eating and drinking, and they say, Behold a man gluttonous, and a winebibber, a friend of publicans and sinners.	373
Matthew	But wisdom is justified of her children.	374
Matthew	Then began he to upbraid the cities wherein most of his mighty works were done, because they repented not:	375
Matthew	Woe unto thee, Chorazin!	376
Matthew	woe unto thee, Bethsaida!	377
Matthew	for if the mighty works, which were done in you, had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.	378
Matthew	But I say unto you, It shall be more tolerable for Tyre and Sidon at the day of judgment, than for you.	379
Matthew	And thou, Capernaum, which art exalted unto heaven, shalt be brought down to hell: for if the mighty works, which have been done in thee, had been done in Sodom, it would have remained until this day.	380
Matthew	But I say unto you, That it shall be more tolerable for the land of Sodom in the day of judgment, than for thee.	381
Matthew	At that time Jesus answered and said, I thank thee, O Father, Lord of heaven and earth, because thou hast hid these things from the wise and prudent, and hast revealed them unto babes.	382
Matthew	Even so, Father: for so it seemed good in thy sight.	383
Matthew	All things are delivered unto me of my Father: and no man knoweth the Son, but the Father; neither knoweth any man the Father, save the Son, and [he] to whomsoever the Son will reveal [him].	384
