Author	Sentence
Mark	(Who also, when he was in Galilee, followed him, and ministered unto him;) and many other women which came up with him unto Jerusalem.
Mark	And now when the even was come, because it was the preparation, that is, the day before the sabbath,
Mark	Joseph of Arimathaea, an honourable counseller, which also waited for the kingdom of God, came, and went in boldly unto Pilate, and craved the body of Jesus.
Mark	And Pilate marvelled if he were already dead: and calling [unto him] the centurion, he asked him whether he had been any while dead.
Mark	And when he knew [it] of the centurion, he gave the body to Joseph.
Mark	And he bought fine linen, and took him down, and wrapped him in the linen, and laid him in a sepulchre which was hewn out of a rock, and rolled a stone unto the door of the sepulchre.
Mark	And Mary Magdalene and Mary [the mother] of Joses beheld where he was laid.
Mark	And when the sabbath was past, Mary Magdalene, and Mary the [mother] of James, and Salome, had bought sweet spices, that they might come and anoint him.
Mark	And very early in the morning the first [day] of the week, they came unto the sepulchre at the rising of the sun.
Mark	And they said among themselves, Who shall roll us away the stone from the door of the sepulchre?
Mark	And when they looked, they saw that the stone was rolled away: for it was very great.
Mark	And entering into the sepulchre, they saw a young man sitting on the right side, clothed in a long white garment; and they were affrighted.
Mark	And he saith unto them, Be not affrighted: Ye seek Jesus of Nazareth, which was crucified: he is risen; he is not here: behold the place where they laid him.
Mark	But go your way, tell his disciples and Peter that he goeth before you into Galilee: there shall ye see him, as he said unto you.
Mark	And they went out quickly, and fled from the sepulchre; for they trembled and were amazed: neither said they any thing to any [man]; for they were afraid.
Mark	Now when [Jesus] was risen early the first [day] of the week, he appeared first to Mary Magdalene, out of whom he had cast seven devils.
Mark	[And] she went and told them that had been with him, as they mourned and wept.
Mark	And they, when they had heard that he was alive, and had been seen of her, believed not.
Mark	After that he appeared in another form unto two of them, as they walked, and went into the country.
Mark	And they went and told [it] unto the residue: neither believed they them.
Mark	Afterward he appeared unto the eleven as they sat at meat, and upbraided them with their unbelief and hardness of heart, because they believed not them which had seen him after he was risen.
Mark	And he said unto them, Go ye into all the world, and preach the gospel to every creature.
Mark	He that believeth and is baptized shall be saved; but he that believeth not shall be damned.
Mark	And these signs shall follow them that believe; In my name shall they cast out devils; they shall speak with new tongues;
Mark	They shall take up serpents; and if they drink any deadly thing, it shall not hurt them; they shall lay hands on the sick, and they shall recover.
Mark	So then after the Lord had spoken unto them, he was received up into heaven, and sat on the right hand of God.
Mark	And they went forth, and preached every where, the Lord working with [them], and confirming the word with signs following.
Mark	Amen.
Luke	And as they went through the cities, they delivered them the decrees for to keep, that were ordained of the apostles and elders which were at Jerusalem.
Luke	And so were the churches established in the faith, and increased in number daily.
Luke	Now when they had gone throughout Phrygia and the region of Galatia, and were forbidden of the Holy Ghost to preach the word in Asia,
Luke	After they were come to Mysia, they assayed to go into Bithynia: but the Spirit suffered them not.
Luke	And they passing by Mysia came down to Troas.
Luke	And a vision appeared to Paul in the night; There stood a man of Macedonia, and prayed him, saying, Come over into Macedonia, and help us.
Luke	And after he had seen the vision, immediately we endeavoured to go into Macedonia, assuredly gathering that the Lord had called us for to preach the gospel unto them.
Luke	Therefore loosing from Troas, we came with a straight course to Samothracia, and the next [day] to Neapolis;
Luke	And from thence to Philippi, which is the chief city of that part of Macedonia, [and] a colony: and we were in that city abiding certain days.
Luke	And on the sabbath we went out of the city by a river side, where prayer was wont to be made; and we sat down, and spake unto the women which resorted [thither].
Luke	And a certain woman named Lydia, a seller of purple, of the city of Thyatira, which worshipped God, heard [us]: whose heart the Lord opened, that she attended unto the things which were spoken of Paul.
Luke	And when she was baptized, and her household, she besought [us], saying, If ye have judged me to be faithful to the Lord, come into my house, and abide [there].
Luke	And she constrained us.
Luke	And it came to pass, as we went to prayer, a certain damsel possessed with a spirit of divination met us, which brought her masters much gain by soothsaying:
Luke	The same followed Paul and us, and cried, saying, These men are the servants of the most high God, which shew unto us the way of salvation.
Luke	And this did she many days.
Luke	But Paul, being grieved, turned and said to the spirit, I command thee in the name of Jesus Christ to come out of her.
Luke	And he came out the same hour.
Luke	And when her masters saw that the hope of their gains was gone, they caught Paul and Silas, and drew [them] into the marketplace unto the rulers,
Luke	And brought them to the magistrates, saying, These men, being Jews, do exceedingly trouble our city,
Luke	And teach customs, which are not lawful for us to receive, neither to observe, being Romans.
Luke	And the multitude rose up together against them: and the magistrates rent off their clothes, and commanded to beat [them].
Luke	And when they had laid many stripes upon them, they cast [them] into prison, charging the jailor to keep them safely:
Luke	Who, having received such a charge, thrust them into the inner prison, and made their feet fast in the stocks.
Luke	And at midnight Paul and Silas prayed, and sang praises unto God: and the prisoners heard them.
Luke	And suddenly there was a great earthquake, so that the foundations of the prison were shaken: and immediately all the doors were opened, and every one’s bands were loosed.
Luke	And the keeper of the prison awaking out of his sleep, and seeing the prison doors open, he drew out his sword, and would have killed himself, supposing that the prisoners had been fled.
Luke	But Paul cried with a loud voice, saying, Do thyself no harm: for we are all here.
